股票代码,新闻发布时间,标题中性分数 (t-4),标题积极分数 (t-4),标题消极分数 (t-4),评论中性分数 (t-4),评论积极分数 (t-4),评论消极分数 (t-4),标题中性分数 (t-3),标题积极分数 (t-3),标题消极分数 (t-3),评论中性分数 (t-3),评论积极分数 (t-3),评论消极分数 (t-3),标题中性分数 (t-2),标题积极分数 (t-2),标题消极分数 (t-2),评论中性分数 (t-2),评论积极分数 (t-2),评论消极分数 (t-2),标题中性分数 (t-1),标题积极分数 (t-1),标题消极分数 (t-1),评论中性分数 (t-1),评论积极分数 (t-1),评论消极分数 (t-1),标题中性分数 (t+0),标题积极分数 (t+0),标题消极分数 (t+0),评论中性分数 (t+0),评论积极分数 (t+0),评论消极分数 (t+0),标题中性分数 (t+1),标题积极分数 (t+1),标题消极分数 (t+1),评论中性分数 (t+1),评论积极分数 (t+1),评论消极分数 (t+1),标题中性分数 (t+2),标题积极分数 (t+2),标题消极分数 (t+2),评论中性分数 (t+2),评论积极分数 (t+2),评论消极分数 (t+2),标题中性分数 (t+3),标题积极分数 (t+3),标题消极分数 (t+3),评论中性分数 (t+3),评论积极分数 (t+3),评论消极分数 (t+3)
600530,2016-04-25,0.9995898604393005,0.0,0.0,0.9998888969421387,0.0,0.0,0.9999071359634399,0.0,0.0,0.9999067783355713,0.0,0.0,0.9999057054519653,0.0,0.0,0.999893307685852,0.0,0.0,0.9999014139175415,0.0,0.0,0.9999014139175415,0.0,0.0,0.9972681999206543,0.0,0.0,0.9972681999206543,0.0,0.0,0.7100351074467535,0.086227227812228,0.19194595295449962,0.7342645007631053,0.08438921078391697,0.16254167453102444,0.7419812329884233,0.06621523561148808,0.16938996315002441,0.7493729488603,0.06621523561148808,0.16942451329066835,NA,NA,NA,NA,NA,NA
600530,2020-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999057054519653,0.0,0.0,0.9999074935913086,0.0,0.0,0.999900221824646,0.0,0.0,0.999900221824646,0.0,0.0,0.9998501688241959,0.0,0.0,0.999766618013382,0.0,0.0,0.7964897950490316,0.08331231772899628,0.062238603830337524,0.7495976487795512,0.06402975817521413,0.16644943753878275,0.5697035619190761,0.0,0.4283524751663208,0.7095720086778913,0.0,0.26938970599855694,0.7498950809240341,0.24974830448627472,0.0,0.7498950809240341,0.0,0.2489825040102005
600552,2017-02-09,0.9294129610061646,0.0,0.0,0.9999107122421265,0.0,0.0,0.9999078512191772,0.0,0.0,0.9999128580093384,0.0,0.0,0.9998383522033691,0.0,0.0,0.9998383522033691,0.0,0.0,0.9998769760131836,0.0,0.0,0.999913215637207,0.0,0.0,0.9999058842658997,0.0,0.0,0.9999058842658997,0.0,0.0,0.3332974314689636,0.302487313747406,0.3313710192839305,0.33328403035799664,0.302487313747406,0.3313710192839305,0.7035334631800652,0.12456478178501129,0.1247461661696434,0.8285214081406593,0.12456478178501129,0.0,0.9999054670333862,0.0,0.0,0.999894917011261,0.0,0.0
600567,2017-11-30,0.9966844618320465,0.0,0.0,0.9966844618320465,0.0,0.0,0.49990949034690857,0.0,0.49979880452156067,0.4997781217098236,0.0,0.49979880452156067,0.6324868698914846,0.1614605983098348,0.16658888260523477,0.7579212387402853,0.0,0.16658888260523477,0.7990200281143188,0.1925139307975769,0.0,0.7331414461135864,0.1925139307975769,0.0,0.9998642206192017,0.0,0.0,0.9998642206192017,0.0,0.0,0.9999123811721802,0.0,0.0,0.9999120235443115,0.0,0.0,0.9836685359477997,0.0,0.0,0.9836685359477997,0.0,0.0,0.9102851301431656,0.0,0.08330158392588298,0.8270378361145655,0.0,0.16637479265530905
600567,2017-12-20,0.8302794337272644,0.0,0.14793731570243834,0.8282129963239034,0.0,0.14793731570243834,0.5999426126480103,0.3967135548591614,0.0,0.7995543837547302,0.19992140531539918,0.0,0.4999566674232483,0.0,0.4998050034046173,0.4999566674232483,0.0,0.4998050034046173,0.5987770199775696,0.0,0.3870225191116333,0.5998292565345764,0.0,0.3869547963142395,0.776197862625122,0.0,0.1923306941986084,0.9065504670143127,0.0,0.0,0.999895453453064,0.0,0.0,0.999895453453064,0.0,0.0,0.999893069267273,0.0,0.0,0.9999075333277384,0.0,0.0,0.6657395892673068,0.3292784094810486,0.0,0.7766795489523146,0.21823597616619533,0.0
600571,2016-11-29,NA,NA,NA,NA,NA,NA,0.9999111890792847,0.0,0.0,0.9999111890792847,0.0,0.0,0.0,0.49347853660583496,0.4998086094856262,0.9873576760292053,0.0,0.0,0.9999132752418518,0.0,0.0,0.9999138712882996,0.0,0.0,0.6999157488346099,0.19993801712989806,0.09990379810333253,0.5999336063861846,0.19993801712989806,0.19984246492385865,0.7016973635729622,0.05880999915740069,0.210853075279909,0.5881471213172463,0.11551440463346593,0.2696508519789752,0.6630943275633312,0.09513741163980394,0.23768603801727295,0.7881017043477013,0.0,0.19020983434858776,0.7537275433540345,0.042030678297344005,0.1989103260793184,0.7741681387549952,0.03155941524003682,0.18462319374084474
600579,2020-08-26,NA,NA,NA,NA,NA,NA,0.9999129772186279,0.0,0.0,0.9999129772186279,0.0,0.0,0.9999104738235474,0.0,0.0,0.9999104738235474,0.0,0.0,0.0,0.0,0.9075703024864197,0.0,0.0,0.9075703024864197,0.7231201065911187,0.09357787503136529,0.11104907592137654,0.6631037460433112,0.09357787503136529,0.22064577870898777,0.7898480519652367,0.1248599961400032,0.06247127801179886,0.7443690299987793,0.12484313175082207,0.12494579330086708,0.8081146505745974,0.0380373935807835,0.11616902188821272,0.7894261953505602,0.060738705775954506,0.11616902188821272,0.0,0.9997374415397644,0.0,0.0,0.9997374415397644,0.0
600600,2020-12-14,0.0,0.0,0.999521017074585,0.0,0.0,0.9994662404060364,0.9999116659164429,0.0,0.0,0.9999121427536011,0.0,0.0,0.999848484992981,0.0,0.0,0.9998781681060791,0.0,0.0,0.9999096393585205,0.0,0.0,0.9999096393585205,0.0,0.0,0.6274752572730735,0.3330579532517327,0.03702270322375827,0.6458412364677146,0.2930607067214118,0.035372890807964186,0.6850245985491522,0.13782264035323571,0.17065663378814172,0.7425064465095257,0.10335409846799128,0.13661822162825485,0.7386660478331826,0.14521223415027965,0.10387976169586181,0.7205906271934509,0.16290793310512197,0.10387976169586181,0.675214321716972,0.04345533899638964,0.2595533910004989,0.7822724865830463,0.04346375361732815,0.17361108116481616
600610,2017-02-13,NA,NA,NA,NA,NA,NA,0.9998824596405029,0.0,0.0,0.9998083710670471,0.0,0.0,0.9999125003814697,0.0,0.0,0.9999125003814697,0.0,0.0,0.9998761415481567,0.0,0.0,0.0,0.0,0.9934053421020508,0.8493023306131363,0.14727634489536284,0.0,0.7981741964817047,0.14727634489536284,0.049385184049606325,0.7789281449042076,0.09989962400483691,0.1022938760844144,0.7826523766044743,0.0869513503776109,0.11835015706779543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600645,2015-10-22,0.9999127388000488,0.0,0.0,0.9999078512191772,0.0,0.0,0.0,0.0,0.9963488578796387,0.9998526573181152,0.0,0.0,0.9999072551727295,0.0,0.0,0.8656125664710999,0.0,0.0,0.9999146461486816,0.0,0.0,0.9999146461486816,0.0,0.0,0.7998091379801432,0.13249573310216267,0.06664088964462281,0.732968290646871,0.13248772223790486,0.13327668905258178,0.8283592099096717,0.12190505498793067,0.047023367591020535,0.828367383014865,0.09752622610185205,0.07313128215510671,0.7320796012878418,0.06652668317159018,0.19991650183995566,0.6665533026059468,0.1258093555768331,0.19992165565490722,0.6999022722244262,0.19992901682853698,0.09995936751365661,0.5984945297241211,0.26120070219039915,0.09992295503616333
600654,2015-10-21,0.9999122619628906,0.0,0.0,0.9999122619628906,0.0,0.0,0.9999135732650757,0.0,0.0,0.9998918771743774,0.0,0.0,0.9992157220840454,0.0,0.0,0.0,0.0,0.9994630217552185,0.9999130964279175,0.0,0.0,0.9999122619628906,0.0,0.0,0.333301583925883,0.6665112972259521,0.0,0.33330416679382324,0.6347532868385315,0.0,0.0,0.9997288584709167,0.0,0.999911904335022,0.0,0.0,0.7467317581176758,0.24992762506008148,0.0,0.0,0.7492018789052963,0.24650046229362488,0.9999088048934937,0.0,0.0,0.999910831451416,0.0,0.0
600668,2019-04-17,0.9999121427536011,0.0,0.0,0.9999123811721802,0.0,0.0,0.9999110698699951,0.0,0.0,0.9999110698699951,0.0,0.0,0.9998552799224854,0.0,0.0,0.9998552799224854,0.0,0.0,0.0,0.0,0.9954996705055237,0.0,0.0,0.9954996705055237,0.8172903150320053,0.07487761676311493,0.09992835372686386,0.7422178342938424,0.14981131255626678,0.09992597848176957,0.7169848797113999,0.17255202583644702,0.07702178410861803,0.7604564039603524,0.10740521031877269,0.10615424617477086,0.8261334217827896,0.09378075394137152,0.06893617120282404,0.7904834439014566,0.09378075394137152,0.10334493579535649,0.8561374459947858,0.14282484565462386,0.0,0.8561277048928397,0.09698647260665894,0.0
600684,2015-03-24,0.8835266292095184,0.09997074007987976,0.0,0.8993561923503876,0.09997074007987976,0.0,0.9999107122421265,0.0,0.0,0.9999121427536011,0.0,0.0,0.49994587898254395,0.34597355127334595,0.0,0.9986771643161774,0.0,0.0,0.9997942298650742,0.0,0.0,0.9998186528682709,0.0,0.0,0.4924497604370117,0.2495189607143402,0.24980399012565613,0.6741240620613098,0.0,0.24980399012565613,0.9999090433120728,0.0,0.0,0.9999090433120728,0.0,0.0,0.66506959994634,0.0,0.33319880565007526,0.66506959994634,0.0,0.33319880565007526,0.4999563694000244,0.0,0.4992653727531433,0.49995553493499756,0.0,0.4992653727531433
600718,2017-04-12,0.9999088048934937,0.0,0.0,0.9999088048934937,0.0,0.0,0.947790801525116,0.0,0.0,0.999715656042099,0.0,0.0,0.7856297194957733,0.14275136590003967,0.07139568669455391,0.8570519643170493,0.14275136590003967,0.0,0.8283666591895255,0.05259817838668823,0.08138705868470042,0.6706086648137946,0.2616429423031054,0.028973322165639775,0.6665839513142904,0.19936403433481853,0.07339908281962076,0.7050556699434917,0.13328407208124796,0.07339908281962076,0.779562404522529,0.04897526938181657,0.13957629868617424,0.7546875476837158,0.06820098253396842,0.1446314946963237,0.5576510225023542,0.10952717065811157,0.2899608186313084,0.5576598269598825,0.08096354007720948,0.31830992698669436,NA,NA,NA,NA,NA,NA
600737,2019-04-11,NA,NA,NA,NA,NA,NA,0.946808934211731,0.0,0.0,0.9999129772186279,0.0,0.0,0.9999014735221863,0.0,0.0,0.9998927712440491,0.0,0.0,0.49994540214538574,0.49988988041877747,0.0,0.9998947978019714,0.0,0.0,0.7166677606105805,0.06899515867233276,0.19048476338386536,0.7725894987583161,0.04901436686515808,0.15054413795471192,0.7260875996057089,0.14793105481506943,0.11256203635946496,0.6958295540376143,0.14793134277517145,0.1377168529993528,0.7298808018366496,0.19888855616251627,0.0662951946258545,0.7999084830284119,0.13299997647603354,0.0662951946258545,0.7491197288036346,0.21355661749839783,0.0,0.7485265284776688,0.21355661749839783,0.0
600754,2015-03-02,0.9996925989786783,0.0,0.0,0.9996925989786783,0.0,0.0,0.9998601277669271,0.0,0.0,0.9998822609583536,0.0,0.0,0.9973048369089762,0.0,0.0,0.9966945846875509,0.0,0.0,0.0,0.9997498989105225,0.0,0.0,0.9997632503509521,0.0,0.9999094804128011,0.0,0.0,0.9999094804128011,0.0,0.0,0.7989028930664063,0.0,0.19898741245269774,0.9997817039489746,0.0,0.0,0.9998863935470581,0.0,0.0,0.9999038577079773,0.0,0.0,0.9998889366785685,0.0,0.0,0.9998979568481445,0.0,0.0
600778,2017-06-02,0.9999135732650757,0.0,0.0,0.9999135732650757,0.0,0.0,0.9999134540557861,0.0,0.0,0.9911161661148071,0.0,0.0,0.9999052286148071,0.0,0.0,0.9999052286148071,0.0,0.0,0.49995601177215576,0.49976634979248047,0.0,0.999912440776825,0.0,0.0,0.7999108076095581,0.0,0.19992092847824097,0.7999254941940308,0.0,0.19992092847824097,0.0,0.0,0.5555933117866516,0.0,0.0,0.5555933117866516,0.9998927116394043,0.0,0.0,0.9999074935913086,0.0,0.0,0.9999121427536011,0.0,0.0,0.9999079704284668,0.0,0.0
600779,2021-08-01,0.0,0.999315619468689,0.0,0.0,0.0,0.9995970129966736,0.0,0.0,0.7757874131202698,0.0,0.0,0.9870914220809937,0.0,0.9997591376304626,0.0,0.0,0.9973970651626587,0.0,0.0,0.499878853559494,0.499803751707077,0.0,0.499878853559494,0.499803751707077,0.5713524903569903,0.0,0.42509707382747103,0.7141833475657872,0.0,0.2855547070503235,0.7393119622477524,0.034174046928076435,0.21560242965067034,0.7328855219504816,0.04136750466531987,0.21562022957012808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600815,2019-12-19,NA,NA,NA,NA,NA,NA,0.9999099969863892,0.0,0.0,0.9999099969863892,0.0,0.0,0.9998881220817566,0.0,0.0,0.993707925081253,0.0,0.0,0.6467641381656423,0.11753546841004316,0.2220278171931996,0.696457235252156,0.0,0.29378872759201946,0.8993304193019866,0.049776166677474976,0.04998013079166412,0.8496844857931137,0.049776166677474976,0.09667830765247346,0.7829671422640483,0.12865660587946573,0.0666319489479065,0.7317326188087463,0.12865660587946573,0.1332568089167277,0.5999453067779541,0.0,0.39953089952468873,0.5999453067779541,0.0,0.39965522289276123,0.7919430679745144,0.10653674867418077,0.0856627623240153,0.8011634257104662,0.08343979385164049,0.0887980235947503
600835,2020-06-12,0.7732354402542114,0.0,0.19991236925125122,0.9732163667678833,0.0,0.0,0.8317809700965881,0.0,0.11373954017957051,0.9979149202505747,0.0,0.0,0.9924334372792926,0.0,0.0,0.7137097120285034,0.27994504145213533,0.0,0.8175163648345254,0.09088788791136308,0.09084955670616844,0.9084069512107156,0.0,0.09084955670616844,0.8570530783562433,0.0,0.1419703591437567,0.80943934406553,0.04653116918745495,0.14195997658230008,0.9999107122421265,0.0,0.0,0.9999107122421265,0.0,0.0,0.9999059438705444,0.0,0.0,0.9999059438705444,0.0,0.0,0.8748651295900345,0.12497136741876602,0.0,0.9998446702957153,0.0,0.0
600835,2022-01-12,NA,NA,NA,NA,NA,NA,0.0,0.9684303998947144,0.0,0.0,0.999765932559967,0.0,0.9978821873664856,0.0,0.0,0.9089723825454712,0.0,0.0,0.9998371601104736,0.0,0.0,0.9998371601104736,0.0,0.0,0.7498567625880241,0.1874266341328621,0.06247445568442345,0.8356491178274155,0.12494153156876564,0.0,0.8093612846874055,0.04759487651643299,0.1427000023069836,0.8565963024184817,0.0,0.14279080288750784,0.4444048007329305,0.17055471075905693,0.3331775930192735,0.515720910496182,0.09715165694554646,0.33320149448182845,0.0,0.0,0.9984847903251648,0.0,0.0,0.9996034502983093
600836,2016-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999903678894043,0.0,0.0,0.9999095797538757,0.0,0.0,0.9999060034751892,0.0,0.0,0.4999557137489319,0.3932494521141052,0.0,0.8118348717689514,0.1720445332703767,0.0,0.8477372019379227,0.13503845091219302,0.0,0.9999018907546997,0.0,0.0,0.983364999294281,0.0,0.0,0.8318513135115305,0.16659262776374817,0.0,0.809075285991033,0.16331300139427185,0.0,0.5552752084202237,0.1110379629664951,0.3316911657651265,0.6665739350848727,0.0,0.3312564757135179
600859,2017-08-18,0.0,0.0,0.999509334564209,0.0,0.0,0.9991461038589478,0.4999321699142456,0.49953535199165344,0.0,0.4997672438621521,0.48443734645843506,0.0,0.9998955726623535,0.0,0.0,0.9998955726623535,0.0,0.0,0.9999092817306519,0.0,0.0,0.9998563528060913,0.0,0.0,0.6666061480840048,0.2792340914408366,0.0,0.6666086912155151,0.3191467523574829,0.0,0.9998993873596191,0.0,0.0,0.0,0.9978711605072021,0.0,0.8771633578069282,0.03029610352082686,0.08736799521879716,0.8632034785819777,0.030245986851778896,0.08948799335595334,0.7998449355363846,0.03869893252849579,0.14475556910037995,0.8288295358419419,0.0,0.14989943504333497
600867,2016-04-21,0.9999080896377563,0.0,0.0,0.9929947257041931,0.0,0.0,0.8749199062585831,0.12340246140956879,0.0,0.9999092221260071,0.0,0.0,0.9999000628789266,0.0,0.0,0.8332542777061462,0.16662248969078064,0.0,0.9998959302902222,0.0,0.0,0.4999397397041321,0.43415576219558716,0.0,0.8887622820006477,0.0,0.11106304989920722,0.9998635252316793,0.0,0.0,0.8569655248097011,0.14281902142933436,0.0,0.8569428750446865,0.14281902142933436,0.0,0.9999113082885742,0.0,0.0,0.9999104738235474,0.0,0.0,0.769101972763355,0.07688610370342548,0.1523055021579449,0.7671182797505305,0.15290663334039542,0.07646073744847225
601028,2016-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999079704284668,0.0,0.0,0.9999120235443115,0.0,0.0,0.9999078512191772,0.0,0.0,0.9881404638290405,0.0,0.0,0.9999089241027832,0.0,0.0,0.9999089241027832,0.0,0.0,0.0,0.9996731281280518,0.0,0.0,0.9996731281280518,0.0
601127,2019-12-06,0.49994519352912903,0.24993105232715607,0.24990256130695343,0.49994993209838867,0.24993105232715607,0.24957989156246185,0.9998952746391296,0.0,0.0,0.9998952746391296,0.0,0.0,0.9999043146769205,0.0,0.0,0.9999043146769205,0.0,0.0,0.8415936742510114,0.0,0.14279768296650477,0.8415936401912144,0.0,0.14279768296650477,0.49990224838256836,0.49914901455243427,0.0,0.47807076573371887,0.49914901455243427,0.0,0.6666048566500345,0.0,0.31476624806722003,0.6665997703870138,0.0,0.3068777819474538,0.9974645227193832,0.0,0.0,0.9994458258152008,0.0,0.0,0.9825767576694489,0.0,0.0,0.9825520515441895,0.0,0.0
601179,2015-06-17,0.999910831451416,0.0,0.0,0.999910831451416,0.0,0.0,0.999909520149231,0.0,0.0,0.999910831451416,0.0,0.0,0.9998776912689209,0.0,0.0,0.0,0.9975433349609375,0.0,0.9999019801616669,0.0,0.0,0.7499334514141083,0.0,0.2493666112422943,0.8460231102429904,0.15371988369868353,0.0,0.7687676503108098,0.15371988369868353,0.07254233268591073,0.8824113651558205,0.07405686378479004,0.03697025996667368,0.7712336292973271,0.07405663419652868,0.14786751181991012,0.6109713713328043,0.1665460036860572,0.22202159298790825,0.7664026154412164,0.05552999178568522,0.1665797001785702,0.9586394429206848,0.0,0.0,0.9561029076576233,0.0,0.0
601179,2021-09-30,0.9999020099639893,0.0,0.0,0.9981049597263336,0.0,0.0,0.9113521973292033,0.0,0.0,0.9113521973292033,0.0,0.0,0.9999018907546997,0.0,0.0,0.9999018907546997,0.0,0.0,0.9999096393585205,0.0,0.0,0.9999096393585205,0.0,0.0,0.8579004481434822,0.12464871257543564,0.0,0.8123900257050991,0.12464871257543564,0.05321645736694336,0.9950512510079604,0.0,0.0,0.9988170587099515,0.0,0.0,0.8998089373111725,0.09997463822364808,0.0,0.8955557167530059,0.09997463822364808,0.0,0.7997407197952271,0.0,0.19971466064453125,0.797428548336029,0.0,0.19992142915725708
601186,2015-08-06,0.9999136924743652,0.0,0.0,0.9997827410697937,0.0,0.0,0.9999001026153564,0.0,0.0,0.999909520149231,0.0,0.0,0.999900221824646,0.0,0.0,0.9998971223831177,0.0,0.0,0.9998939037322998,0.0,0.0,0.9999108910560608,0.0,0.0,0.8783243000507355,0.0,0.0681024432182312,0.9946993708610534,0.0,0.0,0.8066750897301568,0.11108331547843085,0.042144834995269775,0.8332312371995714,0.05554229352209303,0.07359914978345235,0.9998852440289089,0.0,0.0,0.857031660420554,0.0,0.13880785022463119,0.9998053088784218,0.0,0.0,0.8684236109256744,0.12497002631425858,0.0
601186,2016-08-30,0.9999079704284668,0.0,0.0,0.9998942613601685,0.0,0.0,0.9998940229415894,0.0,0.0,0.9998940229415894,0.0,0.0,0.0,0.0,0.9831597208976746,0.9997431635856628,0.0,0.0,0.999868631362915,0.0,0.0,0.9999116659164429,0.0,0.0,0.6666010697682698,0.10416915416717529,0.1999060869216919,0.5997275431950887,0.10416915416717529,0.2651550610860189,0.7404537951504743,0.14718552430470785,0.11037944864343714,0.7035524138697872,0.18413115872277153,0.11037944864343714,0.8153596347884128,0.10487950161883705,0.07890896734438445,0.8936606520100644,0.05261877649708798,0.052596903160998694,0.8508853537065012,0.035813753251676204,0.1110452722620081,0.8493731441321196,0.035813753251676204,0.11104521928010164
601186,2016-12-08,0.0,0.9995676875114441,0.0,0.0,0.9995676875114441,0.0,0.0,0.0,0.999464213848114,0.9996447563171387,0.0,0.0,0.9998261630535126,0.0,0.0,0.9999126195907593,0.0,0.0,0.6665789683659872,0.333215872446696,0.0,0.6666057507197062,0.3274889787038167,0.0,0.7828563690185547,0.14833251039187115,0.06664002140363058,0.7827738424142202,0.1496402899424235,0.06663487454255422,0.9702336840007616,0.021729696056117184,0.0,0.9779541881188102,0.021729696056117184,0.0,0.6665779054164886,0.3331710497538249,0.0,0.8327448765436808,0.16662741700808206,0.0,0.49995458126068115,0.0,0.4988638013601303,0.7361935824155807,0.12497187405824661,0.12494397908449173
601186,2017-02-10,0.999911904335022,0.0,0.0,0.9999065399169922,0.0,0.0,0.9999029636383057,0.0,0.0,0.9999113082885742,0.0,0.0,0.9999136924743652,0.0,0.0,0.9998544454574585,0.0,0.0,0.7998704433441162,0.19990869760513305,0.0,0.7998710632324219,0.19990869760513305,0.0,0.6521243365799508,0.20651853375318574,0.1157916537145289,0.7298324122661497,0.11490957039158518,0.1434411784497703,0.6033138434092203,0.3331889907519023,0.0,0.6033138434092203,0.3331889907519023,0.0,0.9998248134340558,0.0,0.0,0.856720473085131,0.1424481017248971,0.0,0.49163739879926044,0.49891973038514453,0.0,0.6665248026450475,0.33236313859621686,0.0
601186,2018-01-05,0.0,0.0,0.6032196879386902,0.0,0.0,0.6032196879386902,0.9998220801353455,0.0,0.0,0.9998220801353455,0.0,0.0,0.0,0.0,0.5164400935173035,0.0,0.0,0.5164400935173035,0.9999091625213623,0.0,0.0,0.9999074935913086,0.0,0.0,0.4999284893274307,0.2499365359544754,0.24907180666923523,0.7499006241559982,0.0,0.24826569855213165,0.9998997449874878,0.0,0.0,0.9999103546142578,0.0,0.0,0.9158193419377009,0.0,0.08329208691914876,0.9158229480187098,0.0,0.08329208691914876,0.8661189754803975,0.0,0.1332456151644389,0.8661195000012716,0.0,0.1332456151644389
601238,2018-04-24,0.9994335770606995,0.0,0.0,0.9997873107592264,0.0,0.0,0.9999099969863892,0.0,0.0,0.9999077916145325,0.0,0.0,0.4999551773071289,0.0,0.49930745363235474,0.4999551773071289,0.0,0.49930745363235474,0.0,0.9742946624755859,0.0,0.934395432472229,0.0,0.0,0.0,0.0,0.9996157884597778,0.0,0.0,0.9996157884597778,0.0,0.0,0.9996139407157898,0.0,0.0,0.9996139407157898,0.9999145269393921,0.0,0.0,0.9999145269393921,0.0,0.0,0.7991945544878641,0.0666184941927592,0.12758262157440187,0.7998798966407776,0.06664270559946696,0.12758262157440187
601238,2018-04-25,0.9999099969863892,0.0,0.0,0.9999077916145325,0.0,0.0,0.4999551773071289,0.0,0.49930745363235474,0.4999551773071289,0.0,0.49930745363235474,0.0,0.9742946624755859,0.0,0.934395432472229,0.0,0.0,0.0,0.0,0.9996157884597778,0.0,0.0,0.9996157884597778,0.0,0.0,0.9996139407157898,0.0,0.0,0.9996139407157898,0.9999145269393921,0.0,0.0,0.9999145269393921,0.0,0.0,0.7991945544878641,0.0666184941927592,0.12758262157440187,0.7998798966407776,0.06664270559946696,0.12758262157440187,0.7250080000270497,0.07051949609409679,0.18173064426942306,0.7971531423655424,0.07051949609409679,0.09087399461052635
601238,2019-12-02,0.9998722076416016,0.0,0.0,0.9998984336853027,0.0,0.0,0.7720967627340748,0.06446547854331232,0.15575740222007997,0.7079884986723622,0.09613425116385182,0.172858267061172,0.9998979568481445,0.0,0.0,0.9998979568481445,0.0,0.0,0.999254842599233,0.0,0.0,0.9992380340894064,0.0,0.0,0.6222412109375,0.06653145750363668,0.28876105149586995,0.6888775527477264,0.03332547545433044,0.25544291536013286,0.8561578137534005,0.0,0.14274754694529943,0.856002505336489,0.0,0.1427492584500994,0.646594622555901,0.05862888869117288,0.29258792189990773,0.6467213735860937,0.05880844242432538,0.29258792189990773,0.6998938719431559,0.05554016762309604,0.1976530353228251,0.8293673627906375,0.055540856387880116,0.10696698890791999
601311,2015-12-29,0.7999051988124848,0.09997748732566833,0.09994778037071228,0.7732164680957794,0.09984408020973205,0.09994778037071228,0.8568833214896066,0.13964871849332536,0.0,0.9997504523822239,0.0,0.0,0.7141957708767482,0.14025110006332397,0.14178168773651123,0.8570434962000165,0.14025110006332397,0.0,0.9998888969421387,0.0,0.0,0.9998888969421387,0.0,0.0,0.6363820433616638,0.33325109879175824,0.0,0.6363820433616638,0.3304831385612488,0.0,0.7499185800552368,0.0,0.14658762514591217,0.7499185800552368,0.0,0.14658762514591217,0.7852866530418396,0.0,0.19990413188934325,0.6987816095352173,0.17782464027404785,0.0,0.9425193071365356,0.0,0.0,0.9425193071365356,0.0,0.0
601390,2016-10-14,0.0,0.0,0.9995177984237671,0.9997870326042175,0.0,0.0,0.9998370409011841,0.0,0.0,0.9998370409011841,0.0,0.0,0.9998891353607178,0.0,0.0,0.9998891353607178,0.0,0.0,0.0,0.9996398687362671,0.0,0.0,0.9996398687362671,0.0,0.6522782884146038,0.153096290011155,0.15761920966600118,0.8865373573805156,0.10105498213517039,0.0,0.6249374002218246,0.24577920883893967,0.12494980543851852,0.7133388966321945,0.12107022106647491,0.12494980543851852,0.722114814652337,0.22062301635742188,0.0,0.7221112781100802,0.22055138481987846,0.0,0.681857285828426,0.06894621561313498,0.2372425465748228,0.6815796926103789,0.1033860342255954,0.20667788078045024
601606,2020-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9999085664749146,0.0,0.0,0.9999085664749146,0.0,0.0,0.81781210064888,0.03997381567955017,0.11188552975654602,0.8731707584857941,0.019994527101516724,0.09070359468460083,0.7986801621889827,0.09846903097749961,0.08828354965556752,0.8173180288738675,0.09896156041309087,0.06797683479810002,0.6225300828615824,0.0,0.3287955125172933,0.6665996313095093,0.0,0.3287955125172933,NA,NA,NA,NA,NA,NA
601608,2016-06-08,0.9715548753738403,0.0,0.0,0.9862749576568604,0.0,0.0,0.9997556805610657,0.0,0.0,0.0,0.0,0.9995631575584412,0.749910518527031,0.0,0.249882310628891,0.4999538064002991,0.24848105013370514,0.249882310628891,0.6111787596056538,0.083852639121394,0.2882934904867603,0.7414157313685263,0.05161964701068017,0.19343279638598043,0.7118487897373381,0.14053150585719518,0.14279077450434366,0.7593201001485189,0.14053150585719518,0.09519648551940918,0.49995157122612,0.24972987174987793,0.24931073188781738,0.7498604357242584,0.0,0.24931073188781738,0.9998839497566223,0.0,0.0,0.9998660087585449,0.0,0.0,0.7777015235688951,0.11106744739744398,0.08109733793470594,0.7770993709564209,0.11106744739744398,0.11106252008014256
601608,2020-03-23,NA,NA,NA,NA,NA,NA,0.4999558627605438,0.49968019127845764,0.0,0.4999558627605438,0.24982206523418427,0.24989323318004608,0.9999080300331116,0.0,0.0,0.9999080300331116,0.0,0.0,0.7497841119766235,0.24792835116386414,0.0,0.7464203387498856,0.24894018471240997,0.0,0.7486622414073428,0.13504010761106336,0.10805769707705523,0.7488007932095915,0.16193827100702235,0.07920650694821332,0.7992373037338257,0.07997232675552368,0.11968758821487427,0.7928184652328492,0.07859134674072266,0.11966348171234131,0.8631846715103496,0.0,0.1360232396559282,0.8631412441080267,0.0,0.1360232396559282,0.7189134297699764,0.13771417634240513,0.1352448319566661,0.8911188409246248,0.03446434900678437,0.06647495565743282
